city,population,lat,lon,region_name,region_name_ao,region_iso_code,federal_district,okato,oktmo,kladr_id,fias_id
Старый Крым,9.5,45.029058,35.0901474,Республика Крым,,UA-43,Южный,35216504000,35616104001,9100400100000,3f9914af-d6b7-47bb-9787-a12a6cf5d1d2
Судак,16.5,44.8504679,34.9762034,Республика Крым,,UA-43,Южный,35416000000,35723000001,9100000500000,9481ba52-663f-4cac-9ba9-67f168016eab
Феодосия,68.0,45.0318393,35.3824259,Республика Крым,,UA-43,Южный,35417000000,35726000001,9100001000000,ddc99126-8c9c-49e0-be2b-e05d2dcdf22e
Щелкино,10.2,45.4288991,35.825165,Республика Крым,,UA-43,Южный,35227505000,35627105001,9100700100000,e6010aa6-5f02-4beb-bcd6-d0a31fa6e978
Ялта,79.0,44.4953612,34.166308,Республика Крым,,UA-43,Южный,35419500000,35729000001,9100000800000,c64ea472-28c6-4242-968f-0e1a08830f8e
Волжск,53.2,55.8623156,48.3715083,Республика Марий Эл,,RU-ME,Приволжский,88405000000,88705000,1200000200000,f183b079-b65f-4781-9b79-310ba29b724d
Звенигово,10.9,55.9738571,48.0170245,Республика Марий Эл,,RU-ME,Приволжский,88212501000,88612101001,1200400100000,a9999751-53ff-4b43-b15f-6ad8034705ba
Йошкар-Ола,274.7,56.6343662,47.8999706,Республика Марий Эл,,RU-ME,Приволжский,88401000000,88701000001,1200000100000,0648e41c-a09b-4eac-91cd-8cf61b9ccb7b
Козьмодемьянск,20.1,56.3334036,46.546675,Республика Марий Эл,,RU-ME,Приволжский,88415000000,88715000001,1200000300000,70f9ed24-8b25-4688-857f-a337710d4825
Ардатов,8.3,54.8465544,46.2411232,Республика Мордовия,,RU-MO,Приволжский,89203501000,89603101001,1300200100000,edab359e-50ac-422a-9117-78ce44b6f758
Инсар,7.7,53.8770022,44.3696566,Республика Мордовия,,RU-MO,Приволжский,89224501000,89624101001,1301000100000,e5473064-cb2e-4da5-aa2b-42599c031705
Ковылкино,18.9,54.0391072,43.9191539,Республика Мордовия,,RU-MO,Приволжский,89410000000,89629101001,1300000200000,53445e0f-9d61-4359-9f4f-4983ff7aec34
Краснослободск,9.2,54.4248207,43.7845011,Республика Мордовия,,RU-MO,Приволжский,89234501000,89634101001,1301500100000,870f93e7-2c41-45eb-baeb-b78cbcd79288
Рузаевка,44.3,54.0581967,44.9490466,Республика Мордовия,,RU-MO,Приволжский,89420000000,89643101001,1300000300000,a35889dd-6958-4d3e-8a65-3f628b9179ed
Саранск,320.6,54.1809332,45.1862632,Республика Мордовия,,RU-MO,Приволжский,89401000000,89701000001,1300000100000,1ccfdc3c-be0f-4e42-ab4d-98f90de972d9
Темников,5.8,54.6310583,43.2161099,Республика Мордовия,,RU-MO,Приволжский,89249501000,89649101001,1302000100000,7a57dd0c-5b64-480e-8369-3e22261e2bf0
Алдан,20.6,58.6094283,125.3817188,Республика Саха (Якутия),,RU-SA,Дальневосточный,98203501000,98603101001,1400300100000,29a64605-5441-48c5-bc08-117a72ebc843
Верхоянск,1.1,67.5502451,133.390735,Республика Саха (Якутия),,RU-SA,Дальневосточный,98216503000,98616103,1401000200000,86a078da-13f2-4c47-989a-cce0384a60d3
Вилюйск,11.3,63.7517616,121.627284,Республика Саха (Якутия),,RU-SA,Дальневосточный,98218501000,98618101001,1401100100000,52297f9a-df7f-4d97-9260-342aed1f0718
Ленск,23.2,60.7276196,114.9548255,Республика Саха (Якутия),,RU-SA,Дальневосточный,98227501000,98627101001,1401500100000,fdb008ca-3f90-478f-988f-8ec51fc5cc26
Мирный,35.4,62.536232,113.9667728,Республика Саха (Якутия),,RU-SA,Дальневосточный,98404000000,98631101001,1401700100000,62d403af-d460-4e79-a90b-8b6a351af3b1
Нерюнгри,57.9,56.6599953,124.7202403,Республика Саха (Якутия),,RU-SA,Дальневосточный,98260501000,98660101001,1400000200000,6ece5c38-f802-4f32-ad33-0409538c3562
Нюрба,9.7,63.2828955,118.3242437,Республика Саха (Якутия),,RU-SA,Дальневосточный,98409000000,98626101001,1402100100000,5749064c-e95a-4a2c-a274-9aba7b066003
Олекминск,9.2,60.3758006,120.4060878,Республика Саха (Якутия),,RU-SA,Дальневосточный,98241501000,98641101001,1402300100000,c3aba7f3-caf7-443f-a906-8d79e6ec37f6
Покровск,9.4,61.4843503,129.1482392,Республика Саха (Якутия),,RU-SA,Дальневосточный,98420000000,98644101001,1403200100000,fbe75414-a226-41f0-916b-de889d2c84c8
Среднеколымск,3.5,67.4582218,153.7069425,Республика Саха (Якутия),,RU-SA,Дальневосточный,98246501000,98646101001,1402500100000,42bf7165-9170-403c-bf86-ca1c19453e1c
Томмот,6.8,58.9586859,126.2875462,Республика Саха (Якутия),,RU-SA,Дальневосточный,98203505000,98603105001,1400300200000,ddf06654-8540-4b55-9a08-45497cc29a75
Удачный,12.0,66.4071765,112.3061555,Республика Саха (Якутия),,RU-SA,Дальневосточный,98231509000,98631109001,1401700200000,e6fde0e4-6124-4e8d-82ce-5f97abe86cc6
Якутск,323.0,62.0281405,129.7325887,Республика Саха (Якутия),,RU-SA,Дальневосточный,98401000000,98701000001,1400000100000,884c84a2-0141-4652-962d-8a92989b88f7
Алагир,19.7,43.0417684,44.2199715,Республика Северная Осетия – Алания,,RU-SE,Северо-Кавказский,90205501000,90605101001,1500200100000,e6dcf985-09c1-4ede-ba3d-de714f0a5787
Ардон,19.3,43.1755152,44.2955775,Республика Северная Осетия – Алания,,RU-SE,Северо-Кавказский,90210501000,90610101001,1500300100000,fc26547e-11ce-464b-b4f2-96b37df6f23f
Беслан,37.4,43.1937529,44.5338707,Республика Северная Осетия – Алания,,RU-SE,Северо-Кавказский,90235501000,90635101001,1500800100000,cbf3eb9d-f86c-4dbb-ba9e-f9f6521b096f
Владикавказ,303.6,43.020588,44.6819182,Республика Северная Осетия – Алания,,RU-SE,Северо-Кавказский,90401000000,90701000001,1500000100000,20ea2341-4f49-4c5c-a9dc-a54688c8cc61
Дигора,10.1,43.1567628,44.1549483,Республика Северная Осетия – Алания,,RU-SE,Северо-Кавказский,90215501000,90615101001,1500400100000,aa883f13-ea3c-4b7f-9f3c-309a2b38db04
Моздок,42.0,43.7471342,44.6569607,Республика Северная Осетия – Алания,,RU-SE,Северо-Кавказский,90230501000,90630101001,1500700100000,654ce513-3c99-414d-88b8-846097cc9ae3
Агрыз,19.7,56.5232864,52.9943775,Республика Татарстан,,RU-TA,Приволжский,92201501000,92601101001,1600200100000,9f936889-a757-419e-890a-d4cc1fa95e93
Азнакаево,34.2,54.8598642,53.0745527,Республика Татарстан,,RU-TA,Приволжский,92403000000,92602101001,1600300100000,17296190-84f5-4afd-93c5-2b79cfc8bc12
Альметьевск,158.4,54.9014619,52.2970467,Республика Татарстан,,RU-TA,Приволжский,92405000000,92608101001,1600800100000,1ca4e6ce-2bc8-40a9-bdf5-113449c3a172
Арск,20.4,56.0912567,49.877067,Республика Татарстан,,RU-TA,Приволжский,92212501000,92612151001,1601000100000,d2c6e970-af35-41fe-9ba6-dc44a4187c67
Бавлы,22.2,54.4062891,53.2458065,Республика Татарстан,,RU-TA,Приволжский,92408000000,92614101001,1601200100000,2a7d9c47-fc56-4167-a5fc-5e40a8a5f5d5
Болгар,8.2,54.974891,49.0303882,Республика Татарстан,,RU-TA,Приволжский,92232501000,92632101001,1603800100000,724d41e3-f0ac-4254-a207-897ea3d42076
Бугульма,82.5,54.5363495,52.7895849,Республика Татарстан,,RU-TA,Приволжский,92410000000,92617101001,1601400100000,2c857ac6-3fb8-421d-bfd4-deeffa96df8f
Буинск,20.4,54.9641538,48.2901209,Республика Татарстан,,RU-TA,Приволжский,92412000000,92618101001,1601500100000,58e5a396-77c4-4ab6-b235-afe364c0580f
Елабуга,74.0,55.7567107,52.0543794,Республика Татарстан,,RU-TA,Приволжский,92415000000,92626101001,1601900100000,82d4c783-5080-4faa-9cec-ba9152bc9fc8
Заинск,39.6,55.299053,52.0062972,Республика Татарстан,,RU-TA,Приволжский,92417000000,92627101001,1602000100000,098deac5-b810-4584-b277-10f8b5afe51d
Зеленодольск,100.0,55.8466651,48.5010954,Республика Татарстан,,RU-TA,Приволжский,92420000000,92628101001,1602100100000,1e90ec38-0f85-442b-ac1b-ca687fa91d88
Иннополис,0.4,55.7521699,48.7446846,Республика Татарстан,,RU-TA,Приволжский,92220509000,92620109001,1601600100000,98da33d3-9455-497a-9703-a0f89c95a901
Казань,1257.4,55.7943584,49.1114975,Республика Татарстан,,RU-TA,Приволжский,92401000000,92701000001,1600000100000,93b3df57-4c89-44df-ac42-96f05e9cd3b9
Кукмор,17.8,56.1861392,50.8970238,Республика Татарстан,,RU-TA,Приволжский,92233501000,92633101001,1602400200000,840033db-f0cb-4783-b0e0-8c9235d64948
Лаишево,8.8,55.4042867,49.5499838,Республика Татарстан,,RU-TA,Приволжский,92234501000,92634101001,1602500100000,72197ca2-8209-49d6-ba10-7796b2e2e852
Лениногорск,61.7,54.5967034,52.4431906,Республика Татарстан,,RU-TA,Приволжский,92425000000,92636101001,1602600100000,e3a88932-c76e-4158-842c-d710a9856df1
Мамадыш,15.9,55.7150413,51.4129016,Республика Татарстан,,RU-TA,Приволжский,92238501000,92638101001,1602700100000,1d9bbe0d-7086-4fd0-b91c-ed6d196cb818
Менделеевск,22.1,55.895169,52.3143347,Республика Татарстан,,RU-TA,Приволжский,92239501000,92639101001,1602800100000,e23b4fcb-782b-4d5c-b962-94fd6018fef6
Мензелинск,16.9,55.7270698,53.1003968,Республика Татарстан,,RU-TA,Приволжский,92240501000,92640101001,1602900100000,d1d11ebe-b022-44aa-a211-3472483a4974
Набережные Челны,533.8,55.7434619,52.3959165,Республика Татарстан,,RU-TA,Приволжский,92430000000,92730000001,1600000200000,748d7afa-7407-4876-9f40-764ecdd09bbd
Нижнекамск,240.0,55.6313609,51.8144669,Республика Татарстан,,RU-TA,Приволжский,92435000000,92644101001,1603100100000,6b849aa8-0782-4c26-b7ac-a0f413f306c0
Нурлат,32.0,54.4281461,50.8049337,Республика Татарстан,,RU-TA,Приволжский,92437000000,92646101001,1603300100000,1f708d3c-4d86-4ab7-afdf-5741fe661744
Тетюши,11.0,54.936516,48.8314533,Республика Татарстан,,RU-TA,Приволжский,92255501000,92655101001,1603900100000,e277c80f-b3ce-40d5-9a46-8c1e3a8dd1ba
Чистополь,59.4,55.3699139,50.6285784,Республика Татарстан,,RU-TA,Приволжский,92440000000,92659101001,1604300100000,c3c7b150-1b5b-49a6-ace2-a24b403b3b94
Ак-Довурак,13.6,51.178452,90.5985129,Республика Тыва,,RU-TY,Сибирский,93403000000,93703000001,1700000200000,7e4932c1-2db8-4fee-9997-655d837e70e1
Кызыл,119.4,51.7191047,94.4376882,Республика Тыва,,RU-TY,Сибирский,93401000000,93701000001,1700000100000,8df8c56f-a46e-438f-a85b-a9b18ad4fc77
Туран,4.9,52.1449619,93.9173396,Республика Тыва,,RU-TY,Сибирский,93235501000,93635101001,1700900100000,224d11db-b006-4774-92eb-7fa5b870acbe
Чадан,9.4,51.2844502,91.5788609,Республика Тыва,,RU-TY,Сибирский,93215501000,93615101001,1700400100000,2f1dec2a-2206-47fa-9620-1db182968112
Шагонар,11.2,51.5346393,92.9199675,Республика Тыва,,RU-TY,Сибирский,93254501000,93654101001,1701400100000,a2095706-c501-479c-903a-695b78af1f36
Абаза,15.0,52.6516647,90.0885686,Республика Хакасия,,RU-KK,Сибирский,95402000000,95702000001,1900000400000,a369b520-09b4-49b2-b28c-61c9146153e6
Абакан,186.8,53.7223325,91.4436721,Республика Хакасия,,RU-KK,Сибирский,95401000000,95701000001,1900000100000,42a02e11-a337-4d50-8596-fc76dae7c62a
Саяногорск,46.0,53.1008083,91.4122454,Республика Хакасия,,RU-KK,Сибирский,95408000000,95708000001,1900000200000,f89db729-bbfa-4d64-b8d5-ecafbec0733d
Сорск,11.2,54.0002888,90.2594446,Республика Хакасия,,RU-KK,Сибирский,95409000000,95709000001,1900000500000,bf626532-9e6c-4365-801e-c1d297ab40f0
Черногорск,75.4,53.8259342,91.3260229,Республика Хакасия,,RU-KK,Сибирский,95415000000,95715000001,1900000300000,2e3ec6d8-3835-4c57-9fbc-7e61b58a03a3
Азов,80.4,47.1121589,39.4232555,Ростовская область,,RU-ROS,Южный,60404000000,60704000001,6100001300000,a216cad5-7027-40b8-b1a1-d64abefbd5cd
Аксай,46.0,47.2676314,39.8756872,Ростовская область,,RU-ROS,Южный,60202501000,60602101001,6100300100000,9bebf626-3ee7-4e1b-9e91-569c9d402152
Батайск,127.9,47.1383299,39.7507179,Ростовская область,,RU-ROS,Южный,60407000000,60707000001,6100000300000,3809afb6-fdfd-4115-9e55-236abf108c81
Белая Калитва,39.3,48.1769737,40.8033529,Ростовская область,,RU-ROS,Южный,60206501000,60606101001,6100500100000,2d38257c-c09e-405d-af01-93fc9cd3f6cd
Волгодонск,171.4,47.5165338,42.1984951,Ростовская область,,RU-ROS,Южный,60412000000,60712000001,6100000400000,1a453dcd-8885-4999-923b-1bbaa5a1cec4
Гуково,63.2,48.0448904,39.9484672,Ростовская область,,RU-ROS,Южный,60415000000,60715000001,6100000500000,eef55456-4d89-4620-b361-d620221ad3a7
Донецк,46.7,48.3350706,39.945891,Ростовская область,,RU-ROS,Южный,60417000000,60717000001,6100000600000,8eeb1bf2-9de9-46d5-874f-50344ca9128b
Зверево,18.0,48.0435487,40.1265822,Ростовская область,,RU-ROS,Южный,60418000000,60718000001,6100000700000,99f4120c-2af0-4c97-afbc-d17fdf350ba6
Зерноград,24.1,46.8495958,40.312837,Ростовская область,,RU-ROS,Южный,60218501000,60618101001,6101300100000,c07d0c34-eadb-4102-bcef-7dd1a3ba27c3
Каменск-Шахтинский,87.8,48.3205326,40.2689583,Ростовская область,,RU-ROS,Южный,60419000000,60719000001,6100000800000,76cb0cf6-49a5-4852-b45d-99e4ce12a7ea
Константиновск,16.9,47.5773717,41.0967445,Ростовская область,,RU-ROS,Южный,60225501000,60625101001,6101800100000,89de999c-b58a-4d76-94e5-dc6152813b10
Красный Сулин,37.6,47.8831311,40.0781298,Ростовская область,,RU-ROS,Южный,60226501000,60626101001,6101900100000,687f3695-dcc4-4591-b8b9-a316f46a459a
